Participant;Expert;Snippet;NumberOfFixations;FixationsPerSecond;Linearity;HasError;HitsBlock;HitsLine;HitsType;HitsReturnType;VerticalNext;VerticalLater;Regression;HorizontalLater;LineRegression;SaccadeLength;StoryOrder_Naive_Score;StoryOrder_Dynamic_Score;StoryOrder_Dynamic_Repetitions;ExecOrder_Naive_Score;ExecOrder_Dynamic_Score;ExecOrder_Dynamic_Repetitions
5ca4e6ea;True;containsSubstringLN;275;7.827175954915466;5;False;0.9672727272727273;0.6254545454545455;0.0;0.0;0.20348837209302326;0.2441860465116279;0.20348837209302326;0.27906976744186046;0.26744186046511625;34.31307285856085;-107;-25;6;-151;-111;9
eab8e2ba;True;containsSubstringLN;715;3.1307470006130136;5;False;0.9888111888111888;0.627972027972028;0.0;0.0;0.1291759465478842;0.21158129175946547;0.19376391982182628;0.3028953229398664;0.289532293986637;18.700687013673353;-323;-114;15;-361;-301;13
98d72292;True;containsSubstringLN;109;2.6721580740849697;5;False;0.8715596330275229;0.7431192660550459;0.0;0.0;0.14814814814814814;0.18518518518518517;0.12345679012345678;0.32098765432098764;0.35802469135802467;36.847010475798065;-33;-27;3;-47;-22;6
4a008c2b;True;countIntegerIntervalMT;252;3.561434749427627;5;False;0.9047619047619048;0.6626984126984127;0.10714285714285714;0.0;0.12574850299401197;0.17365269461077845;0.11377245508982035;0.40119760479041916;0.30538922155688625;24.383498674827873;-59;-7;5;-93;-73;5
33d8c332;True;countIntegerIntervalMT;584;7.698899215608726;5;False;0.9982876712328768;0.827054794520548;0.2243150684931507;0.0;0.11801242236024845;0.13664596273291926;0.12629399585921325;0.35196687370600416;0.3830227743271222;22.659439671495655;-217;-84;14;-251;-221;7
b02b7162;True;countIntegerIntervalMT;144;3.6814521283395116;5;False;0.9444444444444444;0.6666666666666666;0.1111111111111111;0.0;0.08333333333333333;0.11458333333333333;0.10416666666666667;0.3958333333333333;0.375;24.98710139879688;-11;-6;2;-39;-34;2
1f719d25;True;countIntegerIntervalMT;270;6.098387315354384;5;False;0.9333333333333333;0.737037037037037;0.17777777777777778;0.0;0.10050251256281408;0.1306532663316583;0.11557788944723618;0.3869346733668342;0.36180904522613067;33.64097843296721;-67;-17;5;-95;-55;9
100f6006;True;countIntegerIntervalMT;291;4.87347389928154;5;False;0.9450171821305842;0.7250859106529209;0.13745704467353953;0.0;0.14218009478672985;0.15165876777251186;0.12796208530805686;0.3886255924170616;0.32701421800947866;29.845231527031576;-87;-25;6;-115;-85;7
bfc145dd;True;countIntegerIntervalMT;179;3.721258991310133;5;False;0.8994413407821229;0.6759776536312849;0.18994413407821228;0.0;0.10743801652892562;0.1322314049586777;0.09090909090909091;0.38016528925619836;0.3884297520661157;24.516413571495242;-23;8;3;-51;-41;3
32c8cfbd;True;countIntegerIntervalMT;326;9.814547206165702;5;False;0.8558282208588958;0.5797546012269938;0.08588957055214724;0.0;0.13227513227513227;0.15343915343915343;0.13756613756613756;0.37037037037037035;0.3333333333333333;31.92811112497734;-79;-14;5;-107;-92;4
ab5e5846;True;countIntegerIntervalMN;36;0.5789829200038599;5;False;0.9444444444444444;0.75;0.0;0.0;0.037037037037037035;0.1111111111111111;0.07407407407407407;0.4074074074074074;0.37037037037037035;104.6875279793956;0;0;1;-7;-2;2
095c9452;True;countIntegerIntervalMN;217;3.63192073374841;5;False;0.9262672811059908;0.7050691244239631;0.0;0.0;0.1895424836601307;0.21568627450980393;0.1503267973856209;0.3660130718954248;0.26143790849673204;19.747764619552928;-75;4;6;-109;-89;5
03dc81fa;True;countIntegerIntervalMN;997;13.718043974792923;5;False;0.9518555667001003;0.6960882647943831;0.0;0.0;0.19164265129682997;0.24063400576368876;0.2334293948126801;0.2723342939481268;0.2521613832853026;44.62374398724509;-615;-240;37;-655;-585;15
b167d432;True;countIntegerIntervalMN;113;7.002540744872033;5;False;0.831858407079646;0.5398230088495575;0.0;0.0;0.14754098360655737;0.2459016393442623;0.19672131147540983;0.2786885245901639;0.26229508196721313;32.16450123299262;-35;-10;4;-51;-16;8
77c00511;True;countIntegerIntervalMN;304;4.480999970519737;5;False;1.0;0.6875;0.0;0.0;0.12440191387559808;0.14832535885167464;0.11483253588516747;0.41626794258373206;0.3157894736842105;24.832519137424086;-79;-32;7;-107;-82;6
c91e49ab;True;countIntegerIntervalMN;220;4.69804390535577;5;False;0.7681818181818182;0.5772727272727273;0.0;0.0;0.11023622047244094;0.15748031496062992;0.14960629921259844;0.3543307086614173;0.33070866141732286;25.30409399999777;-47;-20;5;-75;-40;8
5650734b;True;countIntegerIntervalMN;131;4.053844963639177;5;False;0.8244274809160306;0.6259541984732825;0.0;0.0;0.14634146341463414;0.1951219512195122;0.17073170731707318;0.4146341463414634;0.2073170731707317;26.622564337862826;-29;-10;3;-57;-47;3
27ef8f7c;True;countIntegerIntervalMN;272;4.522554578255159;5;False;0.8602941176470589;0.6066176470588235;0.0;0.0;0.08484848484848485;0.18181818181818182;0.2;0.3333333333333333;0.2787878787878788;26.593411919622564;-95;-37;6;-123;-53;15
14cdf899;True;countIntegerIntervalLT;366;5.7034220532319395;5;False;0.8688524590163934;0.6530054644808743;0.07103825136612021;0.00273224043715847;0.11297071129707113;0.1297071129707113;0.1087866108786611;0.4476987447698745;0.30962343096234307;17.5489796761648;-83;-56;7;-111;-81;7
3bb48a47;True;countIntegerIntervalLT;463;6.896551724137931;5;False;0.816414686825054;0.6306695464362851;0.1101511879049676;0.0;0.11301369863013698;0.1541095890410959;0.136986301369863;0.4006849315068493;0.3047945205479452;29.350370495021313;-134;-46;6;-167;-142;6
58d7c2ce;True;countIntegerIntervalLT;69;4.663107386632426;5;False;0.7246376811594203;0.5797101449275363;0.14492753623188406;0.0;0.1;0.15;0.125;0.475;0.225;109.16309402745277;-13;-13;1;-19;-9;3
0dd6451f;True;countIntegerIntervalLT;331;5.932962896576448;5;False;0.7401812688821753;0.48036253776435045;0.04833836858006042;0.0;0.1761006289308176;0.22012578616352202;0.16352201257861634;0.32075471698113206;0.2893081761006289;49.784417644798125;-91;-28;5;-119;-54;14
779e5d3b;True;countIntegerIntervalLT;6;1.7704337562702863;5;False;0.8333333333333334;0.6666666666666666;0.16666666666666666;0.0;0.0;0.25;0.25;0.25;0.0;101.82937141668349;-9;-9;1;-1;-1;1
0833d15e;True;countIntegerIntervalLT;346;5.189662671926325;5;False;0.9335260115606936;0.7658959537572254;0.12716763005780346;0.0;0.10943396226415095;0.13584905660377358;0.10943396226415095;0.41509433962264153;0.33584905660377357;26.756813293585083;-93;-24;8;-127;-92;8
eab8e2ba;True;countIntegerIntervalLT;674;2.936422531161368;5;False;0.9169139465875371;0.7507418397626113;0.09347181008902077;0.0;0.116600790513834;0.15810276679841898;0.13043478260869565;0.3715415019762846;0.33794466403162055;18.818839533007083;-255;-60;14;-289;-204;18
a81594d4;True;countIntegerIntervalLT;456;6.543075245365323;5;False;0.8969298245614035;0.6885964912280702;0.1425438596491228;0.0;0.11146496815286625;0.16560509554140126;0.14968152866242038;0.31528662420382164;0.3662420382165605;35.25142395262933;-167;-51;10;-195;-110;18
502f3f13;True;countIntegerIntervalLT;456;11.096240418542402;5;False;0.9912280701754386;0.7324561403508771;0.16228070175438597;0.0;0.17365269461077845;0.23053892215568864;0.2215568862275449;0.30538922155688625;0.23952095808383234;55.264487556235785;-271;-103;16;-299;-199;21
efb5c33f;True;countIntegerIntervalLT;336;4.88137957084538;5;False;0.9732142857142857;0.7559523809523809;0.13392857142857142;0.002976190476190476;0.12598425196850394;0.1732283464566929;0.17716535433070865;0.32677165354330706;0.3188976377952756;28.544300170501714;-141;-36;9;-175;-125;11
3dc89518;True;countIntegerIntervalLN;592;7.676647172478182;5;False;0.9915540540540541;0.6976351351351351;0.0;0.0;0.13317191283292978;0.16464891041162227;0.17433414043583534;0.3414043583535109;0.3171912832929782;20.16663711403115;-243;-89;15;-277;-187;19
a419ffe2;True;countIntegerIntervalLN;738;16.336107667788205;5;False;0.9552845528455285;0.7330623306233063;0.0;0.0;0.17005545286506468;0.22181146025878004;0.2144177449168207;0.28650646950092423;0.2754158964879852;64.05756661296398;-429;-163;25;-469;-419;11
bfae9f90;True;countIntegerIntervalLN;229;8.860857452406748;5;False;0.9606986899563319;0.7074235807860262;0.0;0.0;0.12345679012345678;0.19135802469135801;0.16666666666666666;0.3271604938271605;0.30864197530864196;43.35352002301974;-79;-15;6;-113;-88;6
63677c3e;True;countIntegerIntervalLN;327;5.6075727955550985;5;False;0.9235474006116208;0.636085626911315;0.0;0.0;0.14423076923076922;0.20192307692307693;0.1778846153846154;0.3173076923076923;0.2980769230769231;39.86892457401307;-121;-26;9;-155;-130;6
5ca4e6ea;True;countIntegerIntervalLN;122;4.556659445730933;5;False;1.0;0.819672131147541;0.0;0.0;0.1;0.11;0.08;0.51;0.29;23.92278009592823;-1;1;2;-35;-35;1
e6cf9408;True;countIntegerIntervalLN;974;9.683544933040375;5;False;0.9096509240246407;0.6098562628336756;0.0;0.0;0.07912457912457913;0.11952861952861953;0.12457912457912458;0.41414141414141414;0.3400673400673401;25.59072984743303;-259;-68;14;-287;-192;20
98d72292;True;countIntegerIntervalLN;59;4.526275412351362;5;False;0.8813559322033898;0.6271186440677966;0.0;0.0;0.08108108108108109;0.10810810810810811;0.08108108108108109;0.43243243243243246;0.35135135135135137;37.74150029295605;-3;-3;1;-11;-1;3
de29c929;True;countIntegerIntervalLN;297;4.600015488267638;5;False;0.9562289562289562;0.6936026936026936;0.0;0.0;0.1262135922330097;0.16019417475728157;0.13592233009708737;0.41262135922330095;0.28640776699029125;21.67722076765984;-79;-20;6;-119;-69;11
b02b7162;True;countLettersMT;148;3.139917258937096;5;False;0.831081081081081;0.75;0.02027027027027027;0.0;0.08108108108108109;0.0990990990990991;0.08108108108108109;0.40540540540540543;0.40540540540540543;16.40254115874842;-19;1;3;-37;-27;3
095c9452;True;countLettersMT;151;5.918087399568881;5;False;0.7814569536423841;0.7019867549668874;0.039735099337748346;0.0;0.12264150943396226;0.14150943396226415;0.10377358490566038;0.3867924528301887;0.3584905660377358;22.967725237348404;-31;9;4;-49;-39;3
03dc81fa;True;countLettersMT;518;7.900074730436639;5;False;0.9942084942084942;0.7335907335907336;0.09073359073359073;0.009652509652509652;0.1394736842105263;0.14736842105263157;0.11578947368421053;0.4026315789473684;0.33157894736842103;19.435367428531286;-173;-22;15;-197;-172;6
b167d432;True;countLettersMT;155;10.700724887814982;5;False;0.8258064516129032;0.7161290322580646;0.03225806451612903;0.0;0.10810810810810811;0.12612612612612611;0.09009009009009009;0.4954954954954955;0.27927927927927926;44.10066416484148;-27;11;4;-45;-35;3
77c00511;True;countLettersMT;221;5.704992513810729;5;False;0.9819004524886877;0.8371040723981901;0.06787330316742081;0.004524886877828055;0.07567567567567568;0.11891891891891893;0.11351351351351352;0.41621621621621624;0.34594594594594597;23.671350164880312;-65;0;7;-83;-43;9
c91e49ab;True;countLettersMT;308;5.46875;5;False;0.7435064935064936;0.6298701298701299;0.05844155844155844;0.0;0.12886597938144329;0.15979381443298968;0.14432989690721648;0.4020618556701031;0.28865979381443296;22.236709461988642;-92;7;9;-115;-85;7
1f719d25;True;countLettersMT;160;6.7391121219779295;5;False;0.78125;0.66875;0.06875;0.0;0.205607476635514;0.2336448598130841;0.19626168224299065;0.34579439252336447;0.21495327102803738;38.98874969734876;-66;1;7;-89;-59;7
100f6006;True;countLettersMT;60;6.024701275228437;5;False;0.6666666666666666;0.5833333333333334;0.08333333333333333;0.0;0.11428571428571428;0.11428571428571428;0.08571428571428572;0.5142857142857142;0.2571428571428571;30.304049680055215;7;7;1;-11;-11;1
32c8cfbd;True;countLettersMT;792;6.757679180887372;5;False;0.8876262626262627;0.7436868686868687;0.06060606060606061;0.0;0.12224108658743633;0.15110356536502548;0.13582342954159593;0.35823429541595925;0.3531409168081494;57.45176986156088;-305;20;25;-335;-245;19
4a008c2b;True;countLettersMN;140;4.391605759277267;5;False;0.95;0.7785714285714286;0.0;0.0;0.10091743119266056;0.13761467889908258;0.13761467889908258;0.43119266055045874;0.28440366972477066;100.06966969134898;-33;11;5;-57;-52;2
ab5e5846;True;countLettersMN;1;0.024084778420038533;5;False;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9;-9;1;-3;-3;1
33d8c332;True;countLettersMN;378;5.729269290813465;5;False;0.9894179894179894;0.783068783068783;0.0;0.0;0.12162162162162163;0.14527027027027026;0.14527027027027026;0.34459459459459457;0.3614864864864865;25.71500663586682;-145;-30;13;-169;-149;5
5650734b;True;countLettersMN;101;5.072827724761426;5;False;0.7821782178217822;0.6831683168316832;0.0;0.0;0.057971014492753624;0.11594202898550725;0.13043478260869565;0.4492753623188406;0.2898550724637681;26.594764124058067;-13;-4;2;-31;-21;3
bfc145dd;True;countLettersMN;57;3.8701792504073875;5;False;0.8771929824561403;0.6491228070175439;0.0;0.0;0.1891891891891892;0.1891891891891892;0.08108108108108109;0.40540540540540543;0.2972972972972973;31.610799743255313;6;6;1;-17;-17;1
27ef8f7c;True;countLettersMN;76;3.86689732370001;5;False;0.8289473684210527;0.631578947368421;0.0;0.0;0.08333333333333333;0.1875;0.20833333333333334;0.3333333333333333;0.25;19.721968017425112;-12;-2;2;-35;-15;5
3dc89518;True;countLettersLT;545;5.929971927839314;5;False;0.9853211009174312;0.8293577981651377;0.12660550458715597;0.001834862385321101;0.12168141592920353;0.1570796460176991;0.15486725663716813;0.334070796460177;0.35176991150442477;27.148400201324318;-249;-38;21;-279;-174;22
14cdf899;True;countLettersLT;387;4.897060498310704;5;False;0.9018087855297158;0.8036175710594315;0.06976744186046512;0.002583979328165375;0.10610932475884244;0.14469453376205788;0.15112540192926044;0.33440514469453375;0.3665594855305466;29.178918281028828;-163;-3;14;-181;-96;18
bfae9f90;True;countLettersLT;108;5.671971009925949;5;False;0.8888888888888888;0.6944444444444444;0.037037037037037035;0.0;0.12;0.2;0.22666666666666666;0.26666666666666666;0.29333333333333333;49.749840279317915;-31;-10;4;-61;-36;6
3bb48a47;True;countLettersLT;594;6.926871363100999;5;False;0.8821548821548821;0.7037037037037037;0.04377104377104377;0.0;0.14354066985645933;0.1722488038277512;0.16985645933014354;0.34688995215311;0.30861244019138756;71.57703368998749;-259;-52;21;-283;-178;22
3ff0e049;True;countLettersLT;534;4.786232858295241;5;False;0.9307116104868914;0.7509363295880149;0.06179775280898876;0.009363295880149813;0.08478802992518704;0.12468827930174564;0.12718204488778054;0.3865336658354115;0.35910224438902744;25.044033888394083;-175;-13;14;-199;-139;13
63677c3e;True;countLettersLT;255;4.781728172817282;5;False;0.9450980392156862;0.7372549019607844;0.03529411764705882;0.0;0.15425531914893617;0.20212765957446807;0.21808510638297873;0.2765957446808511;0.2978723404255319;32.31682968858831;-131;2;12;-155;-115;9
779e5d3b;True;countLettersLT;308;5.870580386924616;5;False;0.814935064935065;0.6623376623376623;0.045454545454545456;0.0;0.13725490196078433;0.1715686274509804;0.16666666666666666;0.3480392156862745;0.3088235294117647;23.571463560376973;-117;-25;10;-135;-55;17
5ca4e6ea;True;countLettersLT;295;8.149846672376164;5;False;0.9864406779661017;0.8033898305084746;0.04067796610169491;0.0;0.17721518987341772;0.18143459915611815;0.17721518987341772;0.3628691983122363;0.2742616033755274;25.03240278482974;-143;-19;13;-167;-142;6
e6cf9408;True;countLettersLT;1050;5.708134907691304;5;False;0.8304761904761905;0.49714285714285716;0.006666666666666667;0.0;0.08620689655172414;0.12260536398467432;0.1206896551724138;0.41954022988505746;0.33524904214559387;28.633116269817446;-227;-23;19;-251;-221;7
98d72292;True;countLettersLT;298;7.314857998478117;5;False;0.6879194630872483;0.6174496644295302;0.06375838926174497;0.0;0.09782608695652174;0.1358695652173913;0.11956521739130435;0.3641304347826087;0.375;109.4109407834946;-67;-7;6;-91;-66;6
a81594d4;True;countLettersLT;434;8.18096135721018;5;False;0.5944700460829493;0.49078341013824883;0.055299539170506916;0.0;0.13145539906103287;0.17370892018779344;0.18309859154929578;0.3380281690140845;0.3004694835680751;31.221476738021433;-125;-38;11;-149;-44;22
a419ffe2;True;countLettersLN;310;27.629233511586452;5;False;0.9451612903225807;0.7483870967741936;0.0;0.0;0.16379310344827586;0.22844827586206898;0.2413793103448276;0.2801724137931034;0.24568965517241378;82.5367605025227;-185;-36;15;-215;-150;14
58d7c2ce;True;countLettersLN;8;1.1695906432748537;5;False;0.875;0.75;0.0;0.0;0.3333333333333333;0.3333333333333333;0.16666666666666666;0.0;0.3333333333333333;265.04283430942553;0;0;1;-9;-9;1
0833d15e;True;countLettersLN;111;7.008018182966096;5;False;0.9369369369369369;0.8558558558558559;0.0;0.0;0.08421052631578947;0.1368421052631579;0.1368421052631579;0.3684210526315789;0.3473684210526316;38.54629487235817;-31;6;3;-49;-29;5
eab8e2ba;True;countLettersLN;583;2.677124134985834;5;False;0.9399656946826758;0.7598627787307033;0.0;0.0;0.11512415349887133;0.1399548532731377;0.14221218961625282;0.3544018058690745;0.3611738148984199;18.666884417176465;-229;-18;19;-247;-207;9
de29c929;True;countLettersLN;125;5.005606279032516;5;False;0.792;0.632;0.0;0.0;0.12658227848101267;0.17721518987341772;0.12658227848101267;0.3670886075949367;0.31645569620253167;20.91144712919706;-15;0;4;-45;-30;4
502f3f13;True;countLettersLN;138;8.781977854142802;5;False;0.8768115942028986;0.6739130434782609;0.0;0.0;0.0967741935483871;0.13978494623655913;0.16129032258064516;0.3118279569892473;0.3763440860215054;44.87881553951036;-29;-2;3;-53;-38;4
1cbabb88;True;crossSumMT;225;4.876568629575846;5;False;0.9466666666666667;0.39555555555555555;0.0044444444444444444;0.0;0.1348314606741573;0.16853932584269662;0.15730337078651685;0.3707865168539326;0.29213483146067415;29.350035273580023;-40;38;8;-55;-30;6
4a008c2b;True;crossSumMT;122;3.326063249727372;5;False;0.9098360655737705;0.30327868852459017;0.0;0.0;0.08108108108108109;0.13513513513513514;0.13513513513513514;0.3783783783783784;0.32432432432432434;16.073377714610576;-2;11;3;-17;-2;4
ab5e5846;True;crossSumMT;72;4.522328999434709;5;False;0.9305555555555556;0.4722222222222222;0.0;0.0;0.14705882352941177;0.14705882352941177;0.058823529411764705;0.20588235294117646;0.5588235294117647;30.38798819609379;4;17;2;-11;-6;2
33d8c332;True;crossSumMT;221;5.5998986443684275;5;False;0.9728506787330317;0.6561085972850679;0.09954751131221719;0.004524886877828055;0.06206896551724138;0.0896551724137931;0.10344827586206896;0.43448275862068964;0.36551724137931035;24.344192286088585;-38;28;7;-53;-23;7
b167d432;True;crossSumMT;137;7.0764462809917354;5;False;0.8467153284671532;0.1897810218978102;0.0;0.0072992700729927005;0.15384615384615385;0.23076923076923078;0.23076923076923078;0.23076923076923078;0.2692307692307692;41.23704799143135;-12;13;4;-21;-1;5
1f719d25;True;crossSumMT;145;7.429801188768191;5;False;0.993103448275862;0.42758620689655175;0.0;0.0;0.12903225806451613;0.1935483870967742;0.16129032258064516;0.3548387096774194;0.27419354838709675;36.0293840716792;-26;23;6;-41;-16;6
100f6006;True;crossSumMT;56;5.470352642375696;5;False;0.9107142857142857;0.35714285714285715;0.0;0.0;0.25;0.25;0.15;0.35;0.2;35.66730218716071;2;14;3;-13;-3;3
32c8cfbd;True;crossSumMT;85;10.508097416244281;5;False;0.8941176470588236;0.4588235294117647;0.011764705882352941;0.0;0.15384615384615385;0.20512820512820512;0.1282051282051282;0.3333333333333333;0.3076923076923077;42.926008178341064;-8;19;4;-23;2;6
27ef8f7c;True;crossSumMT;145;4.704584536517309;5;False;0.8137931034482758;0.2413793103448276;0.0;0.013793103448275862;0.17142857142857143;0.17142857142857143;0.17142857142857143;0.34285714285714286;0.2857142857142857;38.50551624393232;-12;9;4;-21;4;6
b02b7162;True;crossSumMN;36;5.481120584652863;5;False;0.9166666666666666;0.3611111111111111;0.0;0.0;0.23076923076923078;0.23076923076923078;0.0;0.3076923076923077;0.38461538461538464;23.888292280717778;12;12;1;-3;-3;1
095c9452;True;crossSumMN;63;3.3494603647190173;5;False;0.9682539682539683;0.19047619047619047;0.0;0.0;0.16666666666666666;0.25;0.3333333333333333;0.16666666666666666;0.16666666666666666;26.111014817669425;-2;5;2;-11;-1;3
77c00511;True;crossSumMN;121;5.503251921590031;5;False;0.9256198347107438;0.35537190082644626;0.0;0.0;0.11627906976744186;0.11627906976744186;0.046511627906976744;0.4418604651162791;0.37209302325581395;42.497199024021214;4;18;2;-11;-11;1
c91e49ab;True;crossSumMN;100;4.575402635431917;5;False;0.8;0.31;0.0;0.0;0.03225806451612903;0.0967741935483871;0.03225806451612903;0.4838709677419355;0.3548387096774194;19.60663538055078;4;9;2;-5;-1;3
5650734b;True;crossSumMN;146;4.018274894038641;5;False;0.9794520547945206;0.3493150684931507;0.0;0.0;0.17647058823529413;0.19607843137254902;0.17647058823529413;0.3137254901960784;0.29411764705882354;20.11333272995702;-20;26;6;-35;-15;5
bfc145dd;True;crossSumMN;53;3.2360483575528147;5;False;0.8490566037735849;0.33962264150943394;0.0;0.0;0.16666666666666666;0.16666666666666666;0.05555555555555555;0.3333333333333333;0.3888888888888889;13.191721517948318;3;9;2;-5;-1;3
14cdf899;True;crossSumLT;162;3.9430449069003286;5;False;0.808641975308642;0.10493827160493827;0.0;0.0;0.23529411764705882;0.23529411764705882;0.23529411764705882;0.23529411764705882;0.23529411764705882;18.7882939384018;-4;8;3;-13;2;4
a419ffe2;True;crossSumLT;457;18.781079192865658;5;False;0.7527352297592997;0.5207877461706784;0.019693654266958426;0.002188183807439825;0.07142857142857142;0.10504201680672269;0.09663865546218488;0.4369747899159664;0.35714285714285715;68.72900826951778;-78;55;13;-93;-28;14
3bb48a47;True;crossSumLT;199;8.215671703410123;5;False;0.8140703517587939;0.33668341708542715;0.0;0.0;0.08955223880597014;0.11940298507462686;0.11940298507462686;0.417910447761194;0.3283582089552239;40.47964236105682;-14;18;5;-29;1;7
5ca4e6ea;True;crossSumLT;117;3.247564326754934;5;False;1.0;0.8632478632478633;0.0;0.0;0.0594059405940594;0.09900990099009901;0.07920792079207921;0.40594059405940597;0.40594059405940597;69.73410778043412;-18;22;5;-33;-8;6
0833d15e;True;crossSumLT;170;4.276084113089848;5;False;0.8235294117647058;0.22941176470588234;0.011764705882352941;0.0;0.2564102564102564;0.28205128205128205;0.20512820512820512;0.2564102564102564;0.23076923076923078;34.368409690012314;-20;32;5;-35;-15;5
e6cf9408;True;crossSumLT;441;8.234986555123992;5;False;0.8888888888888888;0.5056689342403629;0.0;0.0;0.08520179372197309;0.09417040358744394;0.08968609865470852;0.4260089686098655;0.38565022421524664;17.731304436901915;-64;32;11;-79;-19;13
a81594d4;True;crossSumLT;162;6.2202426662571035;5;False;0.9135802469135802;0.12962962962962962;0.0;0.0;0.0;0.09523809523809523;0.14285714285714285;0.38095238095238093;0.3333333333333333;29.76195788523307;-4;1;2;-7;-7;1
de29c929;True;crossSumLT;168;4.206098843322818;5;False;0.9107142857142857;0.30357142857142855;0.0;0.0;0.0392156862745098;0.11764705882352941;0.1568627450980392;0.3333333333333333;0.37254901960784315;32.03163792172561;-10;10;3;-25;-15;3
502f3f13;True;crossSumLT;228;7.73510652734428;5;False;0.8552631578947368;0.2675438596491228;0.013157894736842105;0.0043859649122807015;0.14754098360655737;0.26229508196721313;0.29508196721311475;0.19672131147540983;0.22950819672131148;57.61129768766922;-50;31;9;-65;-5;13
efb5c33f;True;crossSumLT;154;3.089763653143935;5;False;0.974025974025974;0.5714285714285714;0.01948051948051948;0.0;0.045454545454545456;0.10227272727272728;0.09090909090909091;0.4090909090909091;0.38636363636363635;28.40070808383963;-16;23;4;-31;-11;5
3dc89518;True;crossSumLN;109;8.605716090320543;5;False;0.8073394495412844;0.48623853211009177;0.0;0.0;0.05660377358490566;0.11320754716981132;0.1320754716981132;0.41509433962264153;0.32075471698113206;31.179660410238498;-8;12;4;-23;-8;4
bfae9f90;True;crossSumLN;108;6.692279092824389;5;False;0.9814814814814815;0.6944444444444444;0.0;0.0;0.09333333333333334;0.14666666666666667;0.14666666666666667;0.3466666666666667;0.3466666666666667;62.08447737982403;-26;28;5;-41;-16;6
63677c3e;True;crossSumLN;95;3.9969707169303264;5;False;1.0;0.4421052631578947;0.0;0.0;0.07142857142857142;0.11904761904761904;0.09523809523809523;0.5238095238095238;0.23809523809523808;17.918235404498635;0;13;2;-15;-15;1
0dd6451f;True;crossSumLN;69;5.114520791638871;5;False;0.8115942028985508;0.21739130434782608;0.0;0.0;0.06666666666666667;0.2;0.2;0.2;0.3333333333333333;58.64707422797115;0;6;2;-9;-4;2
779e5d3b;True;crossSumLN;129;4.961920147703669;5;False;0.937984496124031;0.20155038759689922;0.0;0.0;0.19230769230769232;0.23076923076923078;0.15384615384615385;0.34615384615384615;0.23076923076923078;24.089959072708552;-2;18;3;-17;-2;4
98d72292;True;crossSumLN;154;6.5384452086783;5;False;0.8831168831168831;0.2857142857142857;0.0;0.0;0.1590909090909091;0.20454545454545456;0.1590909090909091;0.22727272727272727;0.38636363636363635;33.118809021022045;-14;25;5;-29;-4;6
ab5e5846;True;factorialMT;15;0.9358622410781133;5;False;1.0;0.4666666666666667;0.0;0.0;0.2857142857142857;0.2857142857142857;0.14285714285714285;0.2857142857142857;0.14285714285714285;37.2167390997753;5;5;1;-9;-9;1
33d8c332;True;factorialMT;150;5.534646889528448;5;False;0.9466666666666667;0.5666666666666667;0.06666666666666667;0.04;0.08235294117647059;0.12941176470588237;0.12941176470588237;0.4235294117647059;0.3058823529411765;24.990706612349953;-26;27;5;-41;-16;6
095c9452;True;factorialMT;51;3.1700646444554947;5;False;0.7843137254901961;0.2549019607843137;0.0;0.0;0.15384615384615385;0.23076923076923078;0.3076923076923077;0.23076923076923078;0.15384615384615385;90.708986126004;-2;5;2;-11;-1;3
77c00511;True;factorialMT;60;4.938678080500453;5;False;0.8833333333333333;0.48333333333333334;0.0;0.0;0.13793103448275862;0.1724137931034483;0.20689655172413793;0.27586206896551724;0.3103448275862069;41.720632128017094;-10;10;3;-19;-4;4
c91e49ab;True;factorialMT;125;4.952848878675014;5;False;0.792;0.32;0.024;0.0;0.225;0.25;0.175;0.275;0.275;26.66241163436787;-16;24;5;-31;-6;6
100f6006;True;factorialMT;95;7.142320126306292;5;False;0.7157894736842105;0.30526315789473685;0.0;0.0;0.2413793103448276;0.3103448275862069;0.20689655172413793;0.20689655172413793;0.2413793103448276;117.4126570954144;-18;20;5;-27;-2;6
4a008c2b;True;factorialMN;36;1.9611047556790326;5;False;0.75;0.2777777777777778;0.0;0.0;0.0;0.1;0.3;0.4;0.1;35.714071603910455;-3;-3;1;-5;-1;3
b02b7162;True;factorialMN;20;2.2482014388489207;5;False;0.9;0.2;0.0;0.0;0.5;0.5;0.0;0.0;0.25;12.949414165390802;7;7;1;-7;-7;1
b167d432;True;factorialMN;50;5.144562197756971;5;False;0.88;0.32;0.0;0.0;0.25;0.25;0.125;0.4375;0.125;34.877330643653515;0;13;2;-9;-4;2
5650734b;True;factorialMN;107;5.383106102530563;5;False;0.822429906542056;0.40186915887850466;0.0;0.0;0.16279069767441862;0.23255813953488372;0.23255813953488372;0.20930232558139536;0.3023255813953488;80.96554737967351;-22;24;6;-37;-12;6
1f719d25;True;factorialMN;43;7.170251792562948;5;False;0.8837209302325582;0.4186046511627907;0.0;0.0;0.1111111111111111;0.16666666666666666;0.2777777777777778;0.2222222222222222;0.2777777777777778;48.67453480707023;-4;3;2;-13;-3;3
bfc145dd;True;factorialMN;67;3.2426676991578747;5;False;0.9850746268656716;0.3582089552238806;0.0;0.0;0.08333333333333333;0.20833333333333334;0.20833333333333334;0.25;0.2916666666666667;19.636991501124065;-2;11;3;-17;-7;3
